Sample,Country,Gender,Age,Age Group,lpfsbf1,lpfsbf2,lpfsbf3,lpfsbf4,lpfsbf5,lpfsbf6,lpfsbf7,lpfsbf8,lpfsbf9,lpfsbf10,lpfsbf11,lpfsbf12
2,5,0,76,6,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,76,6,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,76,6,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,76,6,1,1,1,1,1,1,2,1,1,1,1,1
2,5,1,76,6,1,1,1,2,2,3,1,2,2,1,1,1
2,5,0,76,6,1,2,2,1,1,2,1,2,1,1,2,2
2,5,0,76,6,1,1,1,1,1,1,2,1,1,1,1,4
2,5,1,76,6,1,1,1,1,1,1,2,1,1,1,1,4
2,5,1,76,6,1,2,3,1,1,1,3,2,2,1,1,1
2,5,0,76,6,1,2,2,2,2,2,3,2,2,1,1,1
2,5,1,76,6,2,1,1,1,4,3,1,1,3,1,3,1
2,5,0,76,6,1,1,2,1,2,1,2,3,3,1,2,1
2,5,0,76,6,1,1,1,1,1,2,3,2,2,2,2,2
2,5,0,76,6,2,2,2,2,2,2,2,2,2,2,2,3
2,5,1,76,6,2,2,3,2,2,3,2,3,2,1,3,2
2,5,1,76,6,2,2,2,2,2,2,3,2,2,2,3,2
2,5,1,76,6,2,4,3,3,2,2,2,2,3,2,3,3
2,5,1,76,6,2,1,2,1,2,3,3,3,3,2,2,3
2,7,0,76,6,1,3,4,1,2,2,3,1,1,3,3,1
2,5,0,77,6,1,1,1,1,1,1,2,1,1,1,1,1
2,5,0,77,6,1,1,1,1,1,1,1,2,2,1,1,1
2,5,1,77,6,1,1,1,1,1,1,2,1,3,1,1,1
2,5,0,77,6,1,1,1,1,1,2,1,2,2,1,2,2
2,5,1,77,6,2,2,2,1,3,3,3,1,3,1,1,1
2,5,1,77,6,2,2,2,2,2,3,2,2,2,1,1,2
2,5,1,77,6,3,2,2,2,2,1,2,2,2,1,2,2
2,5,0,77,6,1,2,3,2,2,3,2,1,2,2,2,2
2,5,1,77,6,3,3,2,1,2,2,3,2,2,1,1,2
2,5,0,77,6,1,1,2,1,1,3,2,3,2,2,1,2
2,5,0,77,6,2,2,2,2,2,2,2,2,2,2,2,2
2,5,0,77,6,1,2,1,1,1,1,2,2,3,2,2,2
2,5,0,77,6,2,2,2,2,3,3,2,2,2,2,2,3
2,5,0,77,6,1,1,1,2,2,2,3,2,3,2,2,3
2,5,1,77,6,1,3,2,1,1,2,3,3,3,1,3,3
2,5,0,77,6,2,3,2,2,2,3,3,3,2,3,2,3
2,5,1,77,6,3,3,3,3,3,3,3,3,3,4,3,3
2,1,0,78,6,2,1,1,2,2,1,1,1,3,1,1,2
2,5,0,78,6,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,78,6,2,2,1,1,2,1,1,2,2,1,2,1
2,5,1,78,6,3,2,2,2,3,2,3,3,1,1,1,1
2,5,0,78,6,2,1,2,1,2,1,2,2,2,2,1,2
2,5,0,78,6,1,1,2,1,1,1,2,2,3,1,2,2
2,5,0,78,6,2,2,2,2,2,2,2,2,2,2,2,2
2,5,0,78,6,2,2,2,2,2,2,2,2,2,2,2,2
2,5,0,78,6,2,2,2,2,2,2,2,2,3,2,2,2
2,5,0,78,6,2,2,2,2,2,3,3,2,2,2,2,2
2,5,1,78,6,3,3,3,2,2,3,3,2,3,2,3,3
2,5,0,78,6,3,3,3,3,3,3,4,2,2,2,4,4
2,5,0,79,6,1,1,1,1,1,1,2,1,1,1,2,1
2,5,0,79,6,1,1,1,1,1,1,1,1,1,1,3,1
2,5,1,79,6,1,1,1,1,1,1,3,3,1,1,1,1
2,5,0,79,6,1,1,1,1,1,2,2,2,2,3,2,2
2,5,1,79,6,2,3,2,2,3,2,3,2,3,2,3,2
2,5,0,79,6,2,1,4,4,4,4,4,1,4,1,4,4
2,1,0,80,6,1,1,1,1,1,1,2,1,1,1,1,1
2,5,1,80,6,1,3,1,1,1,1,1,1,1,1,1,1
2,5,0,80,6,1,1,1,1,1,1,1,2,1,1,1,1
2,5,1,80,6,1,1,1,1,1,1,2,1,1,1,1,1
2,5,0,80,6,1,2,1,1,1,1,1,2,1,1,1,1
2,5,1,80,6,1,1,2,1,2,2,3,1,2,2,1,1
2,5,0,80,6,1,2,1,1,1,1,2,2,2,1,2,2
2,5,1,80,6,1,1,3,1,1,1,3,2,3,1,3,1
2,5,0,80,6,3,3,2,2,2,3,3,3,2,3,3,3
2,5,0,80,6,3,3,4,4,3,2,3,2,3,2,3,4
2,1,0,81,6,1,1,1,1,1,1,2,2,2,2,2,2
2,5,1,81,6,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,81,6,1,1,2,1,1,1,2,1,1,1,1,1
2,5,0,81,6,1,1,1,1,1,1,2,1,1,2,2,2
2,5,1,81,6,2,2,2,2,2,2,2,1,1,2,2,2
2,5,0,81,6,1,1,1,1,1,2,2,3,1,1,3,1
2,5,1,81,6,2,2,2,2,3,2,2,2,2,1,2,2
2,5,1,81,6,2,1,2,1,2,2,3,3,3,1,1,1
2,5,1,81,6,1,2,2,2,3,3,3,2,3,2,2,2
2,1,1,82,6,1,1,1,1,1,1,1,1,1,1,1,1
2,4,0,82,6,1,2,1,1,3,1,2,3,3,1,1,3
2,5,0,82,6,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,82,6,2,2,2,1,1,1,2,1,2,2,2,1
2,5,1,82,6,1,2,4,1,1,2,2,2,3,1,2,1
2,5,0,82,6,2,2,3,2,2,2,3,2,3,2,2,2
2,5,0,83,6,1,1,2,1,2,2,3,1,2,1,2,3
2,5,1,83,6,1,3,2,2,1,2,1,2,3,2,3,1
2,5,1,84,6,1,1,1,1,1,1,2,2,1,1,2,2
2,5,0,84,6,2,2,2,1,1,3,3,2,3,2,2,2
2,5,1,84,6,3,2,2,2,3,3,3,3,3,4,4,3
2,5,0,87,6,2,3,3,2,3,3,3,2,3,1,1,2
2,5,0,90,6,1,1,1,1,1,1,2,1,1,1,1,1
2,5,0,90,6,3,3,1,1,2,1,3,1,2,1,2,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,2,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,2,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,6,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,2,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,6,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,6,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,2,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,2,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,2,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,2,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,6,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,3,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,2,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,6,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,2,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,2,1,1,1,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,-999,-999,-999,-999
2,2,0,-999,3,1,1,1,1,1,1,1,1,-999,-999,-999,-999
2,2,1,-999,5,1,2,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,2,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,2,1,2,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,2,1,2,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,2,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,4,1,2,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,6,1,1,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,2,1,1,1,1,1,1
2,2,0,-999,5,1,1,1,2,1,1,1,1,1,1,1,1
2,2,0,-999,3,1,1,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,5,1,1,2,1,1,1,1,1,1,1,1,1
2,2,0,-999,1,1,1,1,2,1,1,1,1,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,6,1,1,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,3,1,1,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,2,1,1,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,2,1,1,1,1,1,2,1,1,1,1,1,1
2,2,0,-999,1,1,1,1,1,2,1,1,1,1,1,1,1
2,2,0,-999,1,1,1,2,1,1,1,1,1,1,1,1,1
2,2,1,-999,1,1,1,1,2,1,1,1,1,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,2,1,1,2,1,1,1,1,1,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,2,1,1,1,1,1,1
2,2,0,-999,1,1,1,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,1,1,1,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,4,1,1,2,1,1,1,1,1,1,1,1,1
2,2,0,-999,4,2,1,1,1,1,2,1,1,1,1,1,1
2,2,0,-999,6,1,2,1,2,1,1,1,1,1,1,1,1
2,2,1,-999,2,1,2,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,1,1,2,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,1,1,2,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,5,1,2,1,1,1,2,1,1,1,1,1,1
2,2,0,-999,1,1,2,1,2,1,1,1,1,1,1,1,1
2,2,0,-999,3,1,1,2,1,1,2,1,1,1,1,1,1
2,2,0,-999,5,1,1,1,2,1,2,1,1,1,1,1,1
2,2,0,-999,5,1,1,1,2,1,2,1,1,1,1,1,1
2,2,0,-999,5,1,1,1,2,1,2,1,1,1,1,1,1
2,2,1,-999,6,4,1,1,1,1,1,1,1,1,1,1,1
2,2,1,-999,1,1,3,1,1,1,2,1,1,1,1,1,1
2,2,1,-999,1,1,3,2,1,1,1,1,1,-999,-999,-999,-999
2,2,1,-999,1,1,2,2,1,2,1,1,1,1,1,1,1
2,2,1,-999,5,1,2,1,3,1,1,1,1,1,1,1,1
2,2,0,-999,4,1,2,2,2,1,1,1,1,1,1,1,1
2,2,1,-999,4,1,2,1,1,2,2,1,1,1,1,1,1
2,2,1,-999,5,1,2,2,2,1,1,1,1,1,1,1,1
2,2,0,-999,5,1,2,1,1,2,2,1,1,1,1,1,1
2,2,1,-999,4,1,1,1,4,1,1,1,1,1,1,1,1
2,2,1,-999,5,1,1,3,1,1,2,1,1,1,1,1,1
2,2,0,-999,4,4,1,2,1,1,1,1,1,1,1,1,1
2,2,0,-999,5,3,1,3,1,1,1,1,1,1,1,1,1
2,2,1,-999,4,1,3,1,1,1,3,1,1,1,1,1,1
2,2,1,-999,6,1,2,2,2,2,1,1,1,1,1,1,1
2,2,0,-999,3,1,2,1,2,1,3,1,1,1,1,1,1
2,2,0,-999,3,1,2,1,2,2,2,1,1,1,1,1,1
2,2,0,-999,3,1,1,3,1,3,1,1,1,1,1,1,1
2,2,1,-999,1,1,1,3,1,1,3,1,1,1,1,1,1
2,2,1,-999,2,1,1,2,1,2,3,1,1,1,1,1,1
2,2,1,-999,5,1,3,1,1,1,4,1,1,1,1,1,1
2,2,0,-999,1,1,3,2,2,1,2,1,1,1,1,1,1
2,2,1,-999,1,1,2,2,1,1,4,1,1,1,1,1,1
2,2,1,-999,3,1,3,2,3,1,3,1,1,1,1,1,1
2,2,1,-999,1,1,3,2,2,1,4,1,1,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,1,1,1,1,2
2,2,0,-999,6,1,1,1,1,1,1,2,1,1,1,1,1
2,2,0,-999,5,1,1,1,1,1,1,1,2,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,2,1,1,1,1
2,2,1,-999,2,1,1,1,1,1,1,1,1,2,1,1,1
2,2,1,-999,2,1,1,1,1,1,1,1,2,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,2,1
2,2,1,-999,5,1,1,1,1,1,1,1,2,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,2,1
2,2,0,-999,5,1,1,1,1,1,1,1,1,1,1,2,1
2,2,1,-999,4,1,1,1,1,1,1,2,1,1,1,1,1
2,2,1,-999,3,1,1,1,1,1,1,2,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,2,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,2,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,2,1,1,1,1
2,2,0,-999,3,1,1,1,1,1,1,2,1,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,2,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,2,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,2,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,2,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,2,1,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,2,1,1,1
2,2,1,-999,4,1,1,1,1,1,1,1,1,1,1,2,1
2,2,1,-999,4,1,1,1,1,1,1,1,1,2,1,1,1
2,2,1,-999,4,1,1,1,1,1,1,1,1,1,2,1,1
2,2,1,-999,4,1,1,1,1,1,1,2,1,1,1,1,1
2,2,0,-999,2,1,1,1,1,1,1,2,1,1,1,1,1
2,2,0,-999,1,1,1,1,1,1,1,1,2,1,1,1,1
2,2,0,-999,1,1,1,1,1,1,1,1,2,1,1,1,1
2,2,0,-999,1,1,1,1,1,1,1,1,2,1,1,1,1
2,2,1,-999,1,1,1,1,1,1,1,1,2,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,2,1,1,1,1
2,2,0,-999,5,1,1,1,1,1,1,1,2,1,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,1,1,1,2,1
2,2,1,-999,4,1,1,1,1,1,1,1,2,1,1,1,1
2,2,1,-999,3,1,1,1,1,1,1,1,2,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,1,1,1,2,1,1,1
2,2,0,-999,5,1,1,1,1,1,1,1,1,1,1,2,1
2,2,0,-999,6,1,1,1,1,1,1,2,1,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,1,2,1
2,2,0,-999,4,1,1,1,1,1,1,2,1,1,1,1,1
2,2,1,-999,4,1,2,1,1,1,1,1,1,1,1,2,1
2,2,1,-999,4,1,2,1,1,1,1,2,1,1,1,1,1
2,2,1,-999,1,1,2,1,1,1,1,1,2,1,1,1,1
2,2,1,-999,4,1,2,1,1,1,1,2,1,1,1,1,1
2,2,1,-999,2,1,2,1,1,1,1,1,1,1,1,2,1
2,2,1,-999,5,1,2,1,1,1,1,1,1,2,1,1,1
2,2,1,-999,5,1,1,1,1,1,2,1,2,1,1,1,1
2,2,1,-999,5,1,1,1,1,1,2,2,1,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,2,2,1,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,2,1,1,1,1,2,1
2,2,0,-999,5,1,1,1,1,1,2,1,2,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,2,1,1,2,1,1,1
2,2,0,-999,4,1,1,1,1,1,2,1,2,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,2,1,1,2,1,1,1
2,2,1,-999,3,1,1,1,1,1,2,1,1,1,1,2,1
2,2,0,-999,2,1,1,1,2,1,1,1,2,1,1,1,1
2,2,1,-999,2,1,1,2,1,1,1,1,1,1,1,2,1
2,2,1,-999,1,1,1,1,1,1,2,1,2,1,1,1,1
2,2,0,-999,4,1,1,1,2,1,1,2,1,1,1,1,1
2,2,1,-999,1,1,1,1,1,1,2,1,1,1,1,2,1
2,2,1,-999,6,1,1,1,1,2,1,1,1,2,1,1,1
2,2,1,-999,5,1,1,1,1,1,2,1,1,2,1,1,1
2,2,0,-999,4,3,1,1,1,1,1,1,2,1,1,1,1
2,2,0,-999,4,1,2,1,1,1,2,2,1,1,1,1,1
2,2,1,-999,4,1,2,1,1,1,2,1,2,1,1,1,1
2,2,1,-999,4,1,2,1,1,1,2,1,2,1,1,1,1
2,2,0,-999,4,1,2,2,1,1,1,1,1,2,1,1,1
2,2,1,-999,6,1,2,1,1,1,2,1,1,1,1,2,1
2,2,1,-999,4,1,1,2,1,1,2,1,1,2,1,1,1
2,2,0,-999,4,1,1,1,2,1,2,2,1,1,1,1,1
2,2,0,-999,6,1,1,2,1,1,2,2,1,1,1,1,1
2,2,1,-999,4,1,1,1,1,2,2,1,1,2,1,1,1
2,2,1,-999,6,1,1,1,1,1,3,1,1,1,1,2,1
2,2,1,-999,3,1,1,3,1,1,1,1,1,1,1,2,1
2,2,0,-999,3,1,1,2,1,1,2,1,2,1,1,1,1
2,2,0,-999,5,1,1,2,1,1,2,2,1,1,1,1,1
2,2,1,-999,6,1,1,1,2,1,2,1,1,1,1,2,1
2,2,1,-999,1,1,3,1,1,1,2,1,2,1,1,1,1
2,2,1,-999,5,1,2,1,2,2,1,2,1,1,1,1,1
2,2,1,-999,4,1,2,2,2,1,1,1,1,1,1,2,1
2,2,1,-999,3,1,2,2,1,1,2,1,2,1,1,1,1
2,2,1,-999,2,1,2,2,1,1,2,1,2,1,1,1,1
2,2,1,-999,2,1,2,1,1,2,2,1,1,2,1,1,1
2,2,0,-999,2,1,2,1,2,1,2,1,2,1,1,1,1
2,2,0,-999,1,1,1,2,2,2,1,1,2,1,1,1,1
2,2,1,-999,3,1,1,2,1,1,3,1,1,1,1,2,1
2,2,1,-999,6,2,2,2,2,1,1,1,1,1,1,2,1
2,2,1,-999,3,2,2,2,2,1,1,1,1,1,1,2,1
2,2,0,-999,2,1,3,1,3,1,1,1,2,1,1,1,1
2,2,0,-999,3,1,3,1,1,1,3,1,1,1,1,2,1
2,2,1,-999,3,1,2,2,2,1,2,1,2,1,1,1,1
2,2,0,-999,5,1,2,1,1,1,4,1,2,1,1,1,1
2,2,1,-999,1,1,2,3,2,1,1,2,1,1,1,1,1
2,2,1,-999,1,1,3,2,2,2,1,1,1,1,1,2,1
2,2,1,-999,1,1,1,1,3,2,3,1,1,1,1,2,1
2,2,1,-999,1,1,1,1,2,3,3,1,1,1,1,2,1
2,2,1,-999,1,2,2,2,2,1,3,1,2,1,1,1,1
2,2,1,-999,3,2,2,3,1,2,2,1,2,1,1,1,1
2,2,0,-999,1,3,2,3,1,2,2,1,1,1,1,1,2
2,2,0,-999,1,2,3,3,2,2,1,1,1,1,1,2,1
2,2,1,-999,4,1,3,1,3,1,4,1,2,1,1,1,1
2,2,1,-999,2,2,3,2,3,2,2,1,1,1,1,1,2
2,2,1,-999,5,1,4,3,2,3,3,1,1,1,1,2,1
2,2,1,-999,3,3,3,3,3,3,3,1,2,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,1,1,2,2,1
2,2,1,-999,6,1,1,1,1,1,1,1,1,1,1,3,1
2,2,0,-999,6,1,1,1,1,1,1,2,1,1,1,2,1
2,2,0,-999,5,1,1,1,1,1,1,1,2,2,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,1,1,2,2,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,2,1,2,1
2,2,0,-999,4,1,1,1,1,1,1,2,1,1,1,2,1
2,2,1,-999,4,1,1,1,1,1,1,1,2,1,1,2,1
2,2,0,-999,3,1,1,1,1,1,1,1,2,2,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,2,2,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,2,1,1,2,1
2,2,0,-999,6,1,1,1,1,1,1,2,2,1,1,1,1
2,2,0,-999,6,1,1,1,1,1,1,1,2,2,1,1,1
2,2,0,-999,5,1,1,1,1,1,1,2,1,2,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,2,1,2,1,1,1
2,2,1,-999,3,1,1,1,1,1,1,1,2,2,1,1,1
2,2,0,-999,4,1,1,1,1,1,1,1,2,1,2,1,1
2,2,1,-999,5,1,1,1,1,1,1,1,1,1,2,2,1
2,2,0,-999,6,1,1,1,1,1,1,1,3,1,1,1,1
2,2,1,-999,3,1,1,1,1,1,1,1,2,1,1,2,1
2,2,1,-999,2,1,1,1,1,1,1,1,3,1,1,1,1
2,2,0,-999,5,2,1,1,1,1,1,2,2,1,1,1,1
2,2,1,-999,3,1,2,1,1,1,1,1,1,1,1,3,1
2,2,0,-999,5,1,1,1,1,1,2,3,1,1,1,1,1
2,2,0,-999,5,1,1,1,1,1,2,2,2,1,1,1,1
2,2,1,-999,4,1,1,1,1,1,2,1,1,3,1,1,1
2,2,0,-999,3,1,1,2,1,1,1,2,1,1,2,1,1
2,2,1,-999,5,1,1,1,1,1,2,1,2,2,1,1,1
2,2,0,-999,4,1,1,1,1,1,2,2,1,1,1,2,1
2,2,1,-999,4,1,1,2,1,1,1,2,1,1,1,2,1
2,2,1,-999,3,1,1,1,1,1,2,2,2,1,1,1,1
2,2,0,-999,1,1,1,1,1,2,1,2,1,2,1,1,1
2,2,1,-999,1,1,1,1,2,1,1,1,2,2,1,1,1
2,2,1,-999,4,1,1,1,1,1,2,1,1,1,1,3,1
2,2,0,-999,3,2,1,1,1,1,2,1,2,1,1,1,2
2,2,1,-999,5,1,3,1,1,1,1,1,1,2,1,2,1
