anon_id	sex	sexpref	age	SDI1	SDI2	SDI3	SDI4	SDI5	SDI6	SDI7	SDI8	SDI9	SDI10	SDI11	SDI12	SDI13	SDI14	total
14cad0726c88017fd85802af28aa2345	male	women	21.6	6	7	6	8	9	7	9	8	8	5	5	6	6	3	93
9dc70dfd52b00023a7dad068f0d08ff1	female	men	22.3	0	6	9	3	3	7	4	5	5	2	4	2	3	2	55
618b996d7f885caacfc13dd4e645e80b	female	either	20.4	5	4	7	4	8	3	7	7	5	6	8	9	7	5	85
9b3fa63577a20c308c30610c618fcd77	male	women	18.3	2	1	9	5	7	6	5	5	3	1	1	1	1	1	48
34d3750d287ed98979bbb43b34949fcc	female	women	18.8	3	3	6	4	5	6	7	6	7	1	3	2	3	2	58
a2bf5da0824fc91a62f0a8edb262d690	male	women	21.4	2	5	7	3	6	8	8	7	3	6	9	8	5	5	82
29d194b2bad16cc7273a337f04f3b601	female	men	18.5	5	6	6	4	3	7	8	7	5	4	4	3	4	4	70
a85bdf41fe6d1554ce23021225e13158	female	men	25.2	5	5	7	4	4	4	9	9	6	6	7	7	6	4	83
b8e20dafcd264ccd8c674d89e859e640	female	men	19.8	7	6	7	7	8	8	8	7	7	1	3	1	5	5	80
f9faa14102f3ab383a78c0b335b758df	female	either	21.0	4	3	1	2	2	2	2	2	1	3	3	3	1	0	29
5ff7743d7f7c4957802531da2db4ce80	female	men	27.8	7	7	7	5	7	9	9	9	9	4	5	5	6	6	95
594267af998bd2db0742bafcb74d002a	female	men	19.4	5	2	7	4	2	6	6	8	6	1	2	8	5	1	63
d794b144154142fc4d145ca613afdb39	female	men	19.2	7	7	9	9	9	9	9	9	9	7	9	9	9	8	119
69e343d24c168dbf8869912a32787787	female	men	20.0	3	3	6	2	3	6	5	3	2	3	7	6	2	2	53
d1a04ff3d97e1f0499071fff57f55ad8	female	men	18.4	5	6	2	6	7	9	9	7	5	3	7	7	5	2	80
070ae0de0756af902fd2cf0acc2b6315	female	men	20.3	3	1	7	4	5	8	7	3	4	4	8	7	6	2	69
9892f5f20c71b92490b34e5d23eef911	female	either	19.8	4	6	7	5	6	7	8	6	6	3	4	4	3	3	72
354d9886969a1c14ec50142263901b53	female	men	18.3	4	5	8	6	7	7	7	6	6	6	7	2	6	3	80
0a80ad17ea6ee8b6232937fe95812fe7	male	women	30.6	6	4	9	7	7	5	8	2	4	3	7	9	7	4	82
c5609814e587aa1fe734e877e06c85d2	female	either	20.9	6	5	6	5	7	9	8	6	8	3	5	3	3	4	78
702eaa0a289041f0b79427d49e896027	female	men	18.9	4	4	8	8	9	9	9	7	5	2	1	1	1	8	76
862bccbdc0f5357faeeeecd255f78c96	male	women	20.6	6	6	6	4	4	7	7	8	6	6	6	5	5	6	82
67d5b89d8987edc6298add82fed34d88	female	men	19.4	1	5	8	7	8	8	8	6	5	5	7	5	6	4	83
81d86b13098ff45c9dd31a960ae4c8cb	female	men	21.4	6	6	6	2	6	3	8	8	8	3	6	4	7	6	79
dc81b5c037f87dc9e2edb2b011b0542b	female	women	19.4	7	7	9	9	9	9	9	6	5	5	6	6	5	4	96
41ef60b70571da725ec43a1089fba874	female	men	18.4	5	6	3	5	7	6	6	6	5	5	5	5	5	4	73
ee0a2748e20546c0788c90bfd16fae82	female	men	19.8	5	6	9	6	7	5	9	9	5	4	4	2	6	3	80
42408cb56d677081ff75a72a88a0dbba	male	women	39.8	5	6	7	8	9	8	9	8	7	7	8	7	7	7	103
d1f8037fa087b23296f07cf127d5431e	female	men	33.2	4	4	7	3	5	8	9	7	5	1	6	9	4	2	74
81c075b34f3d8836ce1a933bb47c0a3d	female	women	21.2	6	5	9	6	8	6	9	9	8	4	7	8	5	5	95
25e57135263a237db5e49413644b9dad	female	men	18.5	6	7	7	3	4	6	7	7	5	2	2	2	2	2	62
f861eb31ac970d870ccd72bbdcc85d0b	male	women	24.5	7	7	6	4	3	6	5	4	4	6	6	4	5	6	73
4d2dc03309e61686fc799ea6b6b16e03	male	women	24.4	0	5	6	6	4	7	6	2	6	6	8	8	8	5	77
8ed0e7bfca61abd13a7293d74296f524	female	either	23.3	7	7	9	8	8	2	9	9	9	1	5	5	9	6	94
80dddb8527d6525763cf75fcc513c0aa	female	men	21.1	7	5	8	5	5	8	8	9	7	2	3	3	4	3	77
a7674c6970774aad4fa19228470f30d2	female	men	18.9	5	5	6	4	7	4	6	9	3	5	6	9	7	2	78
bbfc6e195b1a9816f622a2fe1b99e65b	female	men	21.2	7	7	7	4	6	8	9	7	6	3	2	1	3	4	74
7919c09bb22ca7c0be0f7822ecfb1134	female	men	18.4	6	5	5	7	8	6	6	3	8	6	6	9	7	3	85
9018ae729a19ec3a4d668191da5a5d29	female	men	27.0	5	6	7	6	5	7	9	9	7	4	6	5	5	4	85
97f837ba85940b8b13352942efc2b9e7	female	men	18.5	4	1	7	6	6	7	5	3	7	3	4	6	7	2	68
f6387ef143dc6eea4b11f4786261732a	female	men	18.8	5	4	8	5	2	6	5	7	5	6	6	7	6	5	77
4ada40b4f4fa803c68369a33ad5fcf47	female	men	31.3	6	7	9	8	8	9	9	8	7	3	6	6	5	4	95
5e9066282793f93bd2ba6adbcd5fbbdd	female	men	23.9	7	7	8	4	5	7	8	7	6	1	3	5	3	3	74
8c030a2f9c7077861c86740c7be48a3b	female	men	28.3	7	7	9	6	9	9	9	9	9	7	8	8	9	8	114
a614caaf055ffebbd1920e4fb315788c	male	women	21.1	0	0	1	3	1	4	1	1	1	0	1	1	1	0	15
9bb85128f82f90314113a9486f1dca93	female	men	19.9	3	3	7	6	5	7	7	7	4	3	7	7	7	3	76
f33edff10001c92f12100ca06e47d425	female	men	24.1	5	5	7	6	6	5	6	6	6	4	5	7	5	4	77
8baa2d7268c1384cb4c51b7b830d6967	female	men	18.2	5	4	5	2	6	4	5	2	1	0	1	1	1	0	37
dc0cce63e4795df1e4550ff792fd7f9d	female	either	21.4	6	7	7	9	7	4	9	2	9	6	9	9	9	6	99
b806f1812690af1edf69d28127fa6980	female	men	22.8	5	5	7	4	4	8	8	9	7	3	7	3	5	6	81
b49a98426e83feb81af672e0359fdfe0	female	either	22.5	5	7	9	9	9	9	9	5	9	7	9	9	9	8	113
86f9459320b318c0aee1f39c532d6d5e	female	men	19.5	0	1	4	1	2	4	3	6	1	0	1	1	1	0	25
0088c888888cf09229aef7a5adf6682c	female	men	22.5	3	6	6	4	5	4	6	7	8	0	1	1	2	2	55
af57ce737cce715be0544626e4c71984	female	men	18.8	5	6	9	7	6	9	9	9	5	0	1	1	2	4	73
89f40a6852e244962b846451b5b5cd28	male	women	21.3	6	6	8	7	6	9	9	5	8	6	8	7	8	5	98
3d2db5bccc3dcddfe2e24e6113a127d2	female	men	18.8	5	5	7	4	8	9	7	6	5	5	5	5	7	3	81
afbccc123576ecb73d3c96070405b821	female	men	26.5	4	6	8	7	9	3	8	9	6	1	3	1	3	4	72
509b80d1fa5e6fde6a895f08ca4a6d45	male	women	22.6	5	6	6	7	9	7	7	6	5	5	5	3	4	4	79
8f26657565915dfeeb8cd5ae85fa7d61	female	men	18.5	6	7	7	5	6	4	8	5	7	6	8	8	8	6	91
07f4163638ff02eac75f58dece01a9fc	female	men	17.1	6	6	8	3	6	7	8	6	3	3	3	3	2	4	68
10c457da332b840b8d1f2900944ede44	female	either	21.9	5	6	8	6	5	5	9	8	6	4	7	8	6	5	88
1877808a65ea62d2554bd1a579fba030	male	either	31.8	6	5	8	6	5	2	5	9	9	7	9	9	9	5	94
fb25d521a1f63699ae675b1282b61cfe	female	men	19.6	6	6	7	5	6	7	7	5	6	5	5	6	6	2	79
89b99cdd05e33d373fc1dc64eed99277	female	men	19.5	7	7	9	6	7	7	9	9	9	7	9	9	9	8	112
f604a6ef3fbb2fc45337a9a1389104c1		men	23.0	5	4	6	8	6	7	8	5	7	4	8	8	8	4	88
9c5c3529df41c89922d981e7816c17a7	female	men	22.5	5	5	5	3	4	7	7	7	6	2	5	7	8	3	74
68e338630e3a0a47cba8da9f11ab1b1a	female	men	22.7	5	6	6	4	7	4	6	5	5	6	6	7	5	4	76
96ff48017b6025c6de8b40897885e316	female	men	22.7	7	5	9	5	5	9	9	6	9	4	7	5	6	2	88
a60eb396959046925db2a3d627b3c663	female	men	18.9	5	7	9	4	4	7	9	9	9	5	9	9	7	2	95
bce03c880ea6539b314130320a48827c	male	men	39.3	5	4	6	5	5	7	6	5	4	6	5	6	5	5	74
744430166263efcf344373d0b9df2436	female	men	21.1	1	3	8	1	3	4	8	7	3	4	5	5	5	2	59
d435f9ba7044da3062f6950c78e3b641	female	men	20.9	7	6	6	3	6	5	8	6	7	7	8	8	5	6	88
818377de73b91a8f3b1571c7925dd80c	male	men	26.1	6	6	9	8	8	4	8	4	6	5	6	7	5	5	87
157229cf0d5944cc198cd03709c0b69b	female	men	18.7	4	4	7	7	7	8	7	4	5	0	1	1	1	2	58
394c6040fd2f5a7023177ef5f1189033	female	men	19.0	4	7	7	6	8	7	8	9	6	2	3	4	4	4	79
d28e7fb75d2b88ce8e4def59dd76e6fa	female	men	20.0	5	6	7	5	6	8	7	6	6	5	6	6	6	2	81
bb2a0213775d51d4f4987b4e961b1d27	female	men	18.9	7	5	8	5	9	4	8	6	5	5	7	6	3	2	80
ef6f513e4e2d0044125bf2110342d97a	female	men	23.0	6	4	8	5	4	4	7	7	7	3	3	2	3	4	67
8eb4ac02d971ef4c57e4e9861a5ad657	female	men	19.9	7	7	9	9	9	7	9	9	9	7	9	9	9	8	117
c0c23c73482a6a6849bf6a4b69bd2f02	female	men	23.5	5	6	7	6	7	8	8	8	6	6	9	8	9	6	99
4d5495b0e34996a0a53fbd43a81f8801	female	men	18.6	5	5	7	4	3	9	9	9	9	7	3	2	1	4	77
b462a3b07d673f9f2950a649a3ff2465	female	men	18.7	5	4	7	6	6	7	7	7	5	4	5	5	5	1	74
6b0444e12c1ee347f5a2afb638998a1f	female	men	23.1	7	6	7	5	6	7	7	3	3	1	2	1	1	0	56
2d98a4bf2e1b310948b2a56df013be4c	female	men	19.1	4	5	8	4	4	7	8	7	6	3	3	2	5	4	70
b13b82d767806ab8fa4b37aecf930c95	male	men	25.6	7	6	8	6	6	5	8	1	8	7	8	9	8	6	93
59515f8aad88815e809c53ed4401ac23	female	either	18.2	2	4	6	4	5	8	9	7	6	0	3	5	5	4	68
f187c29499256d117b814be3f65fd760	female	men	24.2	0	0	1	1	1	1	1	1	1	0	1	1	1	0	10
34aa2b0b0c4b1c85b075f50623de4115	female	men	20.3	7	7	7	6	8	6	8	8	8	5	9	9	7	6	101
76024e0b0dfce6dc86417886101b00bd	male	women	18.5	2	2	6	7	8	8	6	5	3	0	1	1	1	2	52
77f0a0140e26596b85f06173c318bab6	female	men	23.1	5	6	7	6	8	9	9	8	5	6	9	9	7	6	100
d693f17d86263b829ae3f2a02013d66b	female	men	22.1	5	5	7	2	5	7	7	8	5	1	1	1	1	0	55
16938fbce5da96d5a0f0783ed05bd6f7	female	men	25.5	3	6	3	2	3	6	3	3	1	3	7	8	7	4	59
7ed6917be5999a5fe11bb50964e71b1c	female	men	21.7	5	5	9	8	9	9	9	8	6	5	6	6	4	4	93
ca0f065337e2e72496ad36f5aa7b7d28	female	men	20.8	6	5	9	9	9	9	9	9	6	5	8	8	8	6	106
ef2fafd9a70274bf35c6662c97d2a216	female	men	18.6	6	6	7	3	3	8	8	8	5	0	1	1	1	0	57
dc82a525b17adea6f708ac07a958fd29	female	either	24.6	5	6	7	7	8	7	8	6	7	6	9	8	9	5	98
3698fe1ecafd1c4b9bcb5353d0e021a1	female	men	18.4	7	7	8	1	1	7	9	6	7	5	3	3	7	4	75
11f5ee0b52f994679bd8a8f6b7f37701	female	men	18.1	4	2	6	2	7	9	5	2	1	5	8	6	5	2	64
ca85484e58bd86e8fdca78f14e2329ca	female	men	25.3	2	0	4	1	1	3	3	1	1	1	2	3	3	1	26
2a95f4ab1748c04a76ea594af5e7da28	female	men	28.4	5	1	6	5	6	7	7	9	3	4	3	4	5	5	70
5479ae4122e334a645e63750b564c4cc	female	men	19.3	6	7	9	3	6	9	9	5	7	6	9	4	7	6	93
fa12b76bba8b724c628872a3c6f7ce21	female	men	21.3	5	4	6	3	4	4	5	4	5	0	5	5	5	4	59
3984876695d149841462a367cddeac50	female	men	21.5	7	6	7	5	5	1	9	7	9	7	7	7	9	3	89
e041400c21dc9ddc0a42747cea0c5cd9	female	men	20.5	3	5	6	3	3	7	8	5	3	0	1	1	1	2	48
aa4521107021c8ff5054d71760c35f3c	female	men	20.5	7	7	9	6	8	9	9	9	7	0	2	2	1	1	77
f7e7f497dda3859afeb478fbca191ae6	female	men	20.5	6	7	7	4	6	5	9	8	6	0	1	1	4	3	67
1709e3124e75ef1129d35e430138794b	male	women	26.0	6	6	9	9	9	9	9	9	9	4	6	7	6	6	104
e9ca7400c94034779735e42970013e13	female	men	20.2	5	7	7	6	6	4	7	4	8	2	3	2	2	4	67
50bdae41c53a8fa9429ec3f695cbe457	female	men	18.3	5	5	6	5	6	6	8	8	8	3	4	3	8	3	78
aedb200bebe86156d1f81e1f6ab1083a	male	men	20.4	7	7	7	9	8	9	8	8	5	6	6	5	5	1	91
7f27818724679d05ac8b6ec6d00bcf1c	female	men	24.5	6	7	7	1	1	7	9	9	9	0	3	1	3	6	69
c00fdc91aa6f5db4794a4d54fee63407	female	either	18.4	7	7	9	7	7	7	9	8	8	4	7	7	8	2	97
3c7a72df25651b75dcf6c41f425d8dd8	female	men	19.1	6	6	9	3	2	8	8	8	5	5	6	5	8	2	81
b034e27ef7502442f1dc09d0e685dc1f	female	men	19.0	5	3	7	3	5	8	7	7	6	2	5	5	6	3	72
486c9a4727e73f91517b32564983d910	male	women	18.9	5	6	8	7	9	6	5	4	7	6	8	7	7	6	91
b5d15181d00cf80d73b874298f54e7da	female	men	27.1	4	4	6	3	2	8	8	9	6	1	2	1	2	4	60
76cebe230f1cd36b0e60c797384d28bd	male	men	19.0	7	0	6	6	9	9	9	6	7	6	7	8	9	1	90
7d478bbe417bb71fb64445e004da7c82	male	women	20.9	4	2	7	6	5	7	7	6	4	5	6	4	5	5	73
f82192fea3a3b06f49d2942873d321e1	male	women	21.8	5	6	6	5	5	7	5	4	3	5	5	2	5	4	67
6c8344a0e617d33e76f09fff86762ef9	female	men	18.1	4	5	8	2	7	9	9	4	5	6	8	8	7	4	86
2c607b3af12bd14d103aefd94994ea93	female	men	18.7	5	5	6	5	5	7	8	8	5	2	4	3	4	2	69
7aaac96ca6978330ac1c635a47914209	male	women	21.1	5	6	7	7	7	7	8	5	7	4	5	3	5	5	81
15f4a4da6b11969fea3f4163254b8385	male	women	21.2	5	7	7	6	7	6	7	6	6	4	5	4	3	5	78
da8f76763ac35102311b68f50708bd86	male	women	19.7	6	5	9	6	4	5	8	7	5	5	6	4	5	2	77
d87470bc16e7353b7844632aceee4c75	female	either	18.8	7	7	9	6	8	7	8	7	6	4	2	8	2	4	85
a57802170b9fff4163779c5e431abf33	female	either	24.3	7	7	9	9	9	9	9	9	9	7	7	8	9	8	116
a124d497487390f867c5cc2da8556c52	female	men	18.2	5	5	9	4	4	9	9	8	5	5	5	5	5	5	83
f6446242934ca836e56e06bd9320e53b	female	men	25.9	5	6	8	5	3	5	7	8	5	5	8	9	6	6	86
43d306732bb9b961a0a041fa682fcd7e	male	women	24.5	2	5	9	3	8	8	5	2	2	7	6	9	5	4	75
a8e2f1a536a85133d7dd89c80b0df38c	male	women	19.1	7	7	9	6	5	8	9	7	9	0	1	1	1	7	77
7b7bdba2023e800783e6b43b57500d75	female	men	20.4	6	6	8	7	6	7	9	9	8	4	3	1	6	3	83
c1253f0a9c07bcbbce00c09f587d0337	female	women	27.2	2	4	3	8	7	8	2	9	1	2	2	5	3	3	59
563f7a005228b79bd4e33cf4d02ca42a	male	women	30.0	5	4	9	9	9	6	9	9	5	5	5	2	2	5	84
cc2e7e7e95b645dab8a6cc0e81cc0f72	female	men	31.9	6	7	9	6	6	8	9	9	9	0	2	1	1	5	78
7e9680fec54efa99fdd909e5c25ae4d7	female	men	20.2	7	7	2	1	1	1	9	9	9	0	1	1	1	7	56
ccb164b0bad50d9bcff1f91afea78ea6	male	women	18.3	5	6	8	6	8	9	7	8	7	3	7	6	5	5	90
d0e8a35867865c80344a61f1f58bb594	male	women	37.8	7	7	9	9	1	1	9	9	9	0	1	1	1	7	71
2f2eaa9403b617ea228934330eb55051	female	men	18.9	5	4	7	6	5	6	6	7	6	5	6	5	7	4	79
ad27b0d3f3b5f2959584b67e8d72d34a	female	women	24.9	5	3	8	5	6	5	7	7	6	6	6	8	6	2	80
4f2bf0a820d513d5b054b7e10884ce77	male	women	22.3	6	7	6	5	6	7	7	2	4	5	6	2	4	6	73
be83d7d9464579e5976c66eefee322f9	female	men	19.7	2	7	8	8	8	8	8	8	9	5	7	9	8	4	99
1c8da4ef2e4179835348785a13d499dd	female	either	20.9	6	7	8	8	9	4	9	7	9	6	5	5	9	1	93
1a6d58c2c50bb25286b649c31e2cf319	female	men	20.7	3	1	9	1	6	7	7	1	4	2	1	3	1	0	46
17dec7b6b775a9ca31eabd1c577873f6	female	men	24.4	5	6	7	4	8	9	9	9	5	5	7	9	5	2	90
521f7e8273f59799189ea26cb29f323d	female	men	21.7	6	5	6	5	4	7	9	6	8	5	7	6	6	2	82
7737a820a045051c8d098295b8da4d80	male	women	21.3	6	4	7	8	8	8	8	7	7	4	6	3	5	4	85
b4df46e71fdb9f9a3d5d23b33b5d6aa4	male	either	29.8	5	7	7	8	9	9	9	8	9	4	5	7	7	6	100
3b8451db1ca0a0065e90fb42671923dc	female	men	22.1	5	2	8	6	7	8	8	6	6	6	4	3	4	4	77
a29f35665f7db8a823113398c2963d59	female	men	19.2	5	4	7	6	6	8	5	7	5	6	5	7	5	6	82
5868597f7b505cafc2966ffa5e99e8d3	female	men	21.7	6	4	7	6	6	8	8	6	6	5	5	2	4	3	76
848fdc57c7c10b13d2722a2efe87d8ea	female	men	19.3	6	5	7	6	7	8	8	8	7	5	4	7	6	3	87
7dff8bd1d89316fa1b3c9c0243ac108b	female	men	22.0	3	5	7	5	6	4	6	6	2	0	4	1	1	3	53
e3787bbda50687d670cf4ea00e54be06	male	women	21.1	5	7	7	5	7	6	7	5	3	7	7	7	7	6	86
35e75ee6ea889f39bb32be59e3d8b8f3	female	men	18.8	5	7	8	7	8	7	9	8	5	0	3	1	1	3	72
006c5c876b31da7e4daafd5a4a3cc636	female	either	18.7	3	4	4	4	2	5	3	7	4	3	7	7	4	2	59
3a9f3afa96db68b9900e2e111c90dc22	male	women	55.2	0	6	9	4	4	1	2	4	3	6	5	8	5	3	60
0052a6237a0542a87ec8ace3260f53fa	male	women	19.9	7	6	7	8	7	6	9	9	8	7	8	7	7	0	96
1b86bec145759e40f264efc915b880bc	female	men	21.5	5	5	6	5	8	6	9	5	7	5	8	7	5	5	86
bc52ef6283046c6961a09fe2f6ce2320	female	men	19.9	6	6	8	4	5	8	9	8	7	3	3	3	3	3	76
7288595e751a1b1953798c0a0ebf90c3	female	men	30.8	5	5	7	3	6	5	8	8	5	4	7	7	2	4	76
0f09afb7681e4ebe61a189787f60846a	female	either	18.4	1	1	5	2	2	4	4	7	2	1	3	2	2	0	36
319c88fe7379e803ca4dc252044284f3	female	either	42.5	7	7	9	9	9	9	9	9	9	7	9	8	9	1	111
904dfbbbdce34f95054b622f14de697f	male	women	22.9	6	7	7	6	9	9	9	6	6	4	8	5	7	7	96
66194c8c342a96d4b1b486a863e09114	male	women	25.8	5	6	8	7	7	8	8	8	7	4	4	5	6	5	88
5126c51b09740a8cf7557af1d166069c	female	men	21.7	6	5	7	3	3	6	8	7	8	0	2	2	2	2	61
d6e182f39fca1cfbd69fd5a07f133f2a	female	men	21.7	3	3	6	5	5	7	6	7	5	0	1	1	2	0	51
179a713bb377ac7bc85276a93094f2c0	female	either	19.8	5	3	6	3	3	6	7	5	4	6	6	6	5	3	68
1d4a1dcb238a3e9328777cc3af69b254	female	either	18.1	6	6	8	7	7	5	7	4	6	7	8	9	8	6	94
1c386777945b5a51db9f6c28be395464	female	men	20.7	3	3	7	3	7	7	5	7	5	3	2	2	5	2	61
baae72237f6f8740641c14bb973cea6c	female	men	20.6	6	5	5	6	7	4	8	6	6	4	8	6	8	5	84
f8c01ec257bd52c1f5b948ee9deae121	female	men	19.9	6	5	7	3	5	5	8	8	7	5	7	7	8	2	83
4561e8d23cfc777c95c974aabbd42b9b	female	men	20.2	6	0	7	5	6	5	8	8	4	5	9	9	7	4	83
c9f8939cc3f7f38fc7d409f519048c1c	female	women	19.2	7	6	7	6	3	7	7	9	7	7	9	9	6	0	90
1f3971f54ec844543907d8d37227a859	female	women	21.5	5	5	6	6	8	9	7	1	5	6	6	9	5	4	82
056ecd58915a912c860bc0057afbca08	male	women	18.4	5	5	7	6	9	6	6	3	2	7	8	9	7	6	86
39da663f53a235a84eada2d3d30db0cd	female	men	26.6	7	2	5	7	7	9	9	6	8	6	7	7	7	6	93
ef1bc63ab6849f62012b8d710a58547c	female	men	28.1	5	3	8	7	6	8	9	8	5	4	7	8	6	1	85
fb6e8c558e616169c8773873286e6fed	female	men	21.2	6	6	6	5	7	7	8	8	7	6	6	6	8	4	90
abb8837badba903ae5c756f7419921cd	female	men	19.3	4	4	6	7	7	8	7	5	7	1	2	2	2	2	64
da1395f8846d8ac3a58e707bda192777	female	either	19.8	6	6	9	8	9	7	9	9	7	0	2	2	2	6	82
cd13a0c2e20a8a580b27e3f955b7b341	female	men	19.3	2	1	6	3	7	7	4	4	2	6	8	7	7	5	69
04791d0b232413955fb6b4ed5ef66bb9	female	men	80.0	0	5	5	3	5	6	2	4	2	5	7	4	5	4	57
624f23e4e8791a52f15396c2856f228f	female	either	19.2	4	5	9	6	6	4	8	8	6	4	7	6	5	4	82
e46e0ad9b301a4c216ab7c169f20db76	female	men	19.7	5	4	7	3	3	8	7	8	7	2	3	6	4	2	69
0341be443fff21ce8618302354294114	female	men	21.5	7	6	9	5	5	7	9	8	9	6	2	5	1	2	81
af26a86b9b58b7d6f5704721b4965341	female	men	20.1	2	2	6	6	5	7	7	4	4	1	2	2	2	2	52
9e833e143b6a424605ea61d975628dd8	female	men	19.4	5	4	7	5	3	7	6	2	5	3	4	1	5	3	60
2dc5d98a48009733238ca25bfa84fe6e	female	men	20.1	5	5	7	2	2	5	8	7	7	1	3	2	4	1	59
7ab09a583b73a2375b18abf05146d8a4	female	men	18.1	5	6	8	6	7	8	9	6	7	1	4	1	5	4	77
bf1403e614c56af3d0d2b9d305ad5cb2	female	men	23.5	3	4	6	3	8	8	6	3	7	4	8	4	7	3	74
4f7dd51b638177f08cebc569e653306e	female	men	18.3	5	6	8	7	7	8	9	6	4	6	8	8	7	6	95
94e2001274a03253e353100206c0b7c9	female	men	24.3	2	1	4	2	4	3	3	6	1	4	7	7	5	4	53
c9d4c2aee50f589f8615fc2c5b0aefe4	female	men	18.1	7	6	7	6	5	6	8	7	6	4	4	5	5	5	81
39450a9c2d7f4abc70eccec2aa36c96e	female	women	23.5	6	5	7	2	2	8	8	9	8	6	8	7	8	7	91
572cbb4520e67b14be57d1a195166538	male	women	24.5	4	5	5	6	7	4	3	2	2	6	6	3	5	6	64
5ef27014670c8c5f796296ef38a5bdda	female	men	18.4	7	7	9	4	7	8	9	9	9	7	9	9	9	6	109
e5bb80301f0dd5089606a3fefb6c6138	male	women	23.7	6	5	5	5	5	6	5	7	6	6	6	6	6	3	77
bde2a89dfebd6a7894fac3eae742a2a1	female	men	22.0	5	4	7	3	6	8	7	7	5	0	3	1	1	1	58
c2a9004334849a10cb58fc777357d70a	female	men	19.0	6	5	9	9	5	5	9	9	8	0	1	6	1	3	76
6b2b880683f27836695df0c5f8c793c7	female	men	20.0	4	1	6	7	7	5	4	3	5	0	1	1	1	4	49
b736a20f822ad1490e759ce47a215f0d	female	men	20.6	2	1	5	6	5	7	7	5	5	4	5	5	5	5	67
95e6a2f4b58591609856bc28521a7b67	female	men	19.8	6	5	7	5	6	6	8	8	7	0	1	1	1	4	65
f4ec0d5cc8474404e2a474edcc46c5f1	female	men	20.0	3	3	6	7	5	8	8	9	6	0	1	1	1	4	62
842ccd13550ab3a9a18950e86b7a7512	female	men	20.3	6	6	8	6	7	8	8	8	8	5	5	6	5	3	89
65a8b889bbe6d2cef457b97350242560	female	men	19.2	5	5	9	7	7	7	9	8	7	6	6	4	5	3	88
b707556b474cccb263a8d1a50addb3d8	female	men	18.9	6	3	8	6	4	7	7	6	9	3	4	5	5	4	77
88c79b9809e813fd32bdcfe5da4ab846	female	men	19.3	5	5	6	3	4	7	5	7	4	5	7	8	6	5	77
762ed25186308a0b95a3e85129a4fe10	male	men	24.4	5	6	6	5	7	7	6	9	9	6	6	9	9	5	95
dd9b765c8c025f97bd281cbffa45d5a6	female	men	19.0	5	5	6	2	5	7	8	4	5	3	4	2	3	1	60
9dfe50c8d7292900b9c68ddbec805f93	male	women	24.6	2	3	6	3	3	4	5	3	2	0	2	1	1	0	35
ace599b7902126a94217198d5dff39ab	female	men	19.1	0	0	1	4	4	5	3	2	1	0	1	1	1	1	24
c1683fa24a22fa3f8228110f53a46dc4	female	men	19.0	4	4	8	2	2	8	7	5	5	0	1	1	1	2	50
63a4bb9f32916731a7c5361874b6311f	female	men	21.0	0	1	4	4	2	4	2	2	1	0	1	1	1	0	23
556e4a4137101566841728cbf4a122a4	female	men	19.4	6	6	8	6	6	8	8	7	7	5	6	6	6	2	87
83494646c7db67454d07067fa8187110	male	women	19.2	5	3	7	7	5	8	7	7	6	4	4	3	4	3	73
f05047f45799fe26ebf5d8745caee54b	male	women	19.6	5	4	8	7	7	8	9	8	5	2	1	6	4	2	76
6e9899f8c873ae03c735d23af2800855	female	men	19.6	4	4	7	5	4	8	8	6	5	0	1	1	2	2	57
fdb15dc122e910b2e07183063c555753	male	women	18.4	4	3	6	2	3	2	6	4	3	1	2	3	2	0	41
4f2b6757ed14d85e3f4f686cb143577b	female	men	21.0	4	3	5	3	2	6	5	7	5	1	2	1	4	2	50
42ef99e013fa78d4eb889560e813e70a	female	men	20.5	4	7	7	5	6	7	8	4	7	0	2	2	4	1	64
311ef8b5da2bc5f94e72070da3ed34c8	male	women	20.1	6	7	7	7	7	8	8	9	5	5	5	1	7	2	84
88b742ce239a0ddc804cb8440ba3086a	female	men	18.1	7	4	6	3	3	4	8	9	9	3	4	5	6	6	77
393643b37840218a1ee852d1b22bd205	male	men	21.3	7	4	6	3	3	3	7	5	5	5	6	6	7	6	73
e002fe5fd7188346090074af2dbe430f	male	women	21.9	5	5	8	5	7	5	9	9	9	1	3	1	1	2	70
11c1314a3a850370b2eb0ee4cbc93cf6	female	men	22.3	4	3	9	2	9	5	9	7	7	4	9	6	6	3	83
2132dc905441c295037c70d533838429	female	men	21.2	6	6	7	5	6	7	9	9	7	1	3	2	3	6	77
662184da95c621986a451ae12286e85b	male	women	29.3	7	7	7	8	9	5	7	8	8	7	9	8	8	6	104
1559e0113ddf83d4508b369246305de0	female	men	19.1	4	4	9	5	5	9	8	8	6	0	1	1	1	2	63
327066a7a59dbb1013647f74aef15681	female	men	20.4	4	3	7	4	4	6	8	7	4	1	3	3	2	2	58
2f17f4e72811657590336bb6102c1617	female	men	18.2	7	7	7	4	5	6	7	6	7	3	5	8	9	2	83
608b79019718f9297ba4891f52871f9c	male	women	43.1	0	1	6	5	6	6	2	3	1	0	1	1	1	2	35
17c810ea93340f34140079d050cc7bfc	female	men	20.5	5	4	9	8	6	7	9	7	5	5	6	6	6	3	86
b83befa5df3e42700cbe8b55087795cd	male	women	21.5	4	5	9	4	5	6	7	6	4	4	6	6	5	2	73
