Q241,DOB,Sex,HE,Nation,Relig,M_Relig,F_Relig,Q36,S_G1_A_1,S_G1_R_1,S_G1_I_1,S_G2_A_1,S_G2_R_1,S_G2_I_1,S_G3_A_1,S_G3_R_1,S_G3_I_1,S_G4_A_1,S_G4_R_1,S_G4_I_1,S_G5_A_1,S_G5_R_1,S_G5_I_1,S_S1_A_1,S_S1_R_1,S_S1_I_1,S_S2_A_1,S_S2_R_1,S_S2_I_1,S_S3_A_1,S_S3_R_1,S_S3_I_1,S_S4_A_1,S_S4_R_1,S_S4_I_1,S_S5_A_1,S_S5_R_1,S_S5_I_1,R_G1_A_1,R_G1_R_1,R_G1_I_1,R_G2_A_1,R_G2_R_1,R_G2_I_1,R_G3_A_1,R_G3_R_1,R_G3_I_1,R_G4_A_1,R_G4_R_1,R_G4_I_1,R_G5_A_1,R_G5_R_1,R_G5_I_1,R_S1_A_1,R_S1_R_1,R_S1_I_1,R_S2_A_1,R_S2_R_1,R_S2_I_1,R_S3_A_1,R_S3_R_1,R_S3_I_1,R_S4_A_1,R_S4_R_1,R_S4_I_1,R_S5_A_1,R_S5_R_1,R_S5_I_1,P_G1_A_1,P_G1_R_1,P_G1_I_1,P_G2_A_1,P_G2_R_1,P_G2_I_1,P_G3_A_1,P_G3_R_1,P_G3_I_1,P_G4_A_1,P_G4_R_1,P_G4_I_1,P_G5_A_1,P_G5_R_1,P_G5_I_1,P_S1_A_1,P_S1_R_1,P_S1_I_1,P_S2_A_1,P_S2_R_1,P_S2_I_1,P_S3_A_1,P_S3_R_1,P_S3_I_1,P_S4_A_1,P_S4_R_1,P_S4_I_1,P_S5_A_1,P_S5_R_1,P_S5_I_1,Pol_S1_A_1,Pol_S1_R_1,Pol_S1_I_1,Pol_S2_A_1,Pol_S2_R_1,Pol_S2_I_1,Pol_S3_A_1,Pol_S3_R_1,Pol_S3_I_1,Pol_S4_A_1,Pol_S4_R_1,Pol_S4_I_1,Pol_S5_A_1,Pol_S5_R_1,Pol_S5_I_1,Pol_G1_A_1,Pol_G1_R_1,Pol_G1_I_1,Pol_G2_A_1,Pol_G2_R_1,Pol_G2_I_1,Pol_G3_A_1,Pol_G3_R_1,Pol_G3_I_1,Pol_G4_A_1,Pol_G4_R_1,Pol_G4_I_1,Pol_G5_A_1,Pol_G5_R_1,Pol_G5_I_1,M_G1_A_1,M_G1_R_1,M_G1_I_1,M_G2_A_1,M_G2_R_1,M_G2_I_1,M_G3_A_1,M_G3_R_1,M_G3_I_1,M_G4_A_1,M_G4_R_1,M_G4_I_1,M_G5_r_A_1,M_G5_r_R_1,M_G5_r_I_1,M_S1_A_1,M_S1_R_1,M_S1_I_1,M_S2_r_A_1,M_S2_r_R_1,M_S2_r_I_1,M_S3_A_1,M_S3_R_1,M_S3_I_1,M_S4_r_A_1,M_S4_r_R_1,M_S4_r_I_1,M_S5_A_1,M_S5_R_1,M_S5_I_1,C_1_A_1,C_1_R_1,C_1_I_1,C_2_A_1,C_2_R_1,C_2_I_1,C_3_A_1,C_3_R_1,C_3_I_1,C_4_A_1,C_4_R_1,C_4_I_1,C_5_A_1,C_5_R_1,C_5_I_1
5ad31eecb02aca0001272fea,31-35,Male,"University Undergraduate Degree (e.g. BSc, BA, BEng)",White: English/Welsh/Scottish/Northern Irish/British,Agnostic,Agnostic,Agnostic,Labour,5,9,10,7,10,9,2,8,8,3,6,6,10,10,9,10,10,5,10,6,6,10,10,10,4,7,6,10,8,9,5,4,8,2,1,2,5,6,4,6,6,7,7,7,8,0,0,0,1,0,3,0,0,0,0,10,6,0,0,0,6,4,4,0,8,8,0,0,0,1,0,0,4,4,6,3,5,4,0,7,3,0,0,0,2,0,2,0,0,0,10,7,8,9,10,8,10,3,6,10,10,7,0,7,7,10,9,8,6,10,10,2,7,8,3,8,10,9,9,9,0,10,4,0,10,8,3,7,6,7,8,7,10,7,9,0,9,7,0,7,6,0,6,7,10,6,8,5,6,7,10,8,6,10,10,10,10,10,8,10,10,10,10,10,8
535a282bfd99b1751329477,36-40,Female,High/Secondary School/GCEs or equivalent,White: English/Welsh/Scottish/Northern Irish/British,Atheist,Atheist,Atheist,I don't have any political affiliation,10,6,7,7,5,7,10,10,10,6,7,6,8,8,8,10,0,0,10,7,7,10,6,6,6,6,6,9,9,6,3,0,0,0,0,0,0,0,0,10,0,0,5,5,5,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,10,6,5,0,0,0,7,7,7,0,0,0,7,6,5,7,7,7,10,10,10,4,10,7,10,6,7,10,10,10,10,10,10,5,5,5,6,3,3,3,3,3,6,6,6,10,10,10,0,0,0,0,0,0,0,0,0,4,6,6,10,0,5,0,0,0,10,7,0,0,0,0,7,7,7,0,0,0,10,10,10,10,0,6,10,0,10,10,10,10,10,0,0
59b043f78d02850001a6bf12,51-55,Female,Postgraduate Diploma (e.g. PGDip),White: English/Welsh/Scottish/Northern Irish/British,Agnostic,Christian,Christian,Labour,5,5,5,9,9,9,5,5,5,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,5,5,5,10,10,10,5,5,5,5,5,5,5,6,6,5,5,5,5,5,5,1,1,1,1,1,1,2,3,3,3,3,3,5,5,5,2,3,3,2,2,2,1,1,1,4,4,5,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,3,3,3,10,10,10,9,9,9,10,10,10,10,10,10,2,5,5,10,10,10,10,10,10,3,3,3,9,8,8,5,5,5,1,1,1,1,1,3,1,1,1,4,5,5,10,10,10,3,3,3,5,5,5,1,1,1,1,1,1,3,1,5,1,1,1,10,10,10,8,7,7,3,5,5,9,5,5
56c81007ba8e37000d7b211e,41-45,Female,Postgraduate Diploma (e.g. PGDip),White: English/Welsh/Scottish/Northern Irish/British,Christian,Christian,Christian,Labour,7,3,3,5,3,1,8,4,4,9,4,3,7,6,6,7,4,1,4,6,5,7,6,6,6,3,2,8,2,2,8,6,4,2,2,2,6,4,3,4,3,3,6,3,3,3,2,2,1,0,0,1,1,1,2,1,1,7,2,1,5,5,5,2,1,1,2,2,1,1,1,0,9,6,4,2,2,1,5,2,1,3,1,1,1,1,1,6,3,2,7,1,1,9,8,8,9,4,2,8,8,7,8,1,0,8,6,6,8,6,6,6,7,7,5,3,3,7,4,5,0,1,1,0,0,0,1,7,3,8,6,3,10,5,3,1,1,1,8,1,0,0,1,1,9,3,2,1,0,0,9,3,3,10,1,3,10,4,4,9,6,4,10,0,0
59a2f5e9bfd73c00010ea428,56-60,Female,High/Secondary School/GCEs or equivalent,White: English/Welsh/Scottish/Northern Irish/British,Agnostic,Agnostic,Agnostic,Labour,9,8,8,2,2,7,4,4,6,2,8,8,10,9,9,3,7,6,3,6,6,6,6,6,8,8,9,7,7,7,9,8,9,6,7,8,8,8,9,3,4,6,4,6,7,1,1,1,3,1,2,2,2,2,2,2,2,6,6,7,4,4,6,1,4,4,2,2,2,3,3,3,2,2,2,9,9,9,4,7,7,4,4,4,7,7,8,6,7,7,8,6,8,10,10,10,0,8,9,10,10,10,10,8,8,9,9,10,2,7,7,2,8,8,7,8,8,8,7,9,0,2,7,0,6,10,3,4,3,7,6,7,10,8,9,2,6,7,10,7,8,0,8,8,8,8,8,0,10,10,9,9,9,10,8,8,10,6,8,10,9,9,9,3,8
59c10c3f3ed6380001598c4a,36-40,Female,Postgraduate Diploma (e.g. PGDip),White: English/Welsh/Scottish/Northern Irish/British,Spiritualist,Christian,Christian,I don't have any political affiliation,10,9,9,8,3,3,6,6,6,6,5,7,10,10,10,10,3,1,9,10,10,6,8,7,10,10,10,10,8,9,8,8,9,0,0,4,8,6,9,9,8,9,0,6,6,7,7,8,6,6,9,4,1,3,6,6,6,7,7,8,9,10,10,0,3,3,0,0,0,8,6,10,10,2,9,3,7,9,0,0,7,0,1,1,9,10,10,9,2,10,8,8,9,10,10,10,10,0,7,10,10,10,7,10,10,7,8,9,10,10,10,7,7,9,2,3,1,4,1,2,0,10,10,0,10,10,0,10,9,6,6,6,10,6,10,2,8,3,10,10,10,0,10,10,7,2,2,0,2,1,10,1,2,10,0,0,10,10,10,10,8,4,10,1,1
597b7fd4bcae9f00014cdfbd,41-45,Female,High School Diploma/A levels/BTEC/ IB or equivalent,White: English/Welsh/Scottish/Northern Irish/British,Christian,Christian,Atheist,Other (please write),10,5,7,6,6,6,4,4,4,4,3,3,6,5,3,7,0,3,7,7,8,3,3,4,7,4,5,5,2,2,10,8,8,7,6,7,10,8,9,0,7,7,2,1,5,0,0,1,0,0,0,0,2,6,2,2,1,10,6,7,5,2,5,0,0,2,2,3,2,3,3,1,6,6,6,0,0,1,0,4,4,5,7,7,5,3,0,4,0,3,7,7,5,10,4,8,10,0,1,10,10,10,4,0,4,3,2,7,10,10,8,5,2,4,5,7,8,8,8,9,0,0,4,0,4,0,0,0,0,10,10,7,10,6,7,0,0,3,4,0,1,2,5,5,7,5,1,4,5,5,10,6,1,10,0,0,10,10,6,10,6,6,5,5,0
5ab819f11667e40001d7d22b,31-35,Female,"University Undergraduate Degree (e.g. BSc, BA, BEng)",White: English/Welsh/Scottish/Northern Irish/British,Christian,Christian,Christian,Conservative,10,10,10,9,9,6,8,7,10,10,9,8,10,10,10,10,10,10,10,10,10,10,10,10,6,5,7,9,9,10,4,4,4,4,3,6,3,3,3,3,6,7,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,0,0,0,0,0,0,0,0,0,5,5,5,7,7,10,3,3,5,0,0,0,0,0,2,0,0,0,0,0,0,7,7,7,10,10,10,9,2,3,10,10,10,10,10,10,8,8,8,8,8,10,2,9,8,4,4,7,7,7,10,0,10,7,0,7,8,5,5,5,6,5,5,10,10,10,3,3,5,10,5,2,0,10,10,10,10,9,6,5,6,10,5,10,10,5,5,10,10,10,10,10,10,10,10,10
5982ff7c127287000185f50a,36-40,Male,"University Undergraduate Degree (e.g. BSc, BA, BEng)",White: English/Welsh/Scottish/Northern Irish/British,Christian,Christian,Christian,Conservative,9,9,8,8,8,8,9,8,8,10,10,10,10,10,10,6,6,6,0,1,1,10,10,10,1,1,1,8,8,8,6,6,5,0,0,0,0,0,0,6,6,3,7,7,7,0,1,0,5,5,5,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,9,9,9,10,10,10,10,10,10,10,10,10,10,9,9,8,5,4,9,9,9,5,5,5,8,7,7,8,8,8,0,0,0,0,1,0,4,3,3,5,5,5,10,10,10,7,7,7,5,5,5,0,0,0,5,5,5,6,6,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
 59fb1518b47dfc0001b6659b,18-25,Male,Postgraduate Diploma (e.g. PGDip),White: English/Welsh/Scottish/Northern Irish/British,Atheist,Atheist,Atheist,Conservative,3,0,3,8,6,6,10,5,4,5,5,5,10,10,8,10,5,5,0,5,6,3,8,7,0,10,5,10,9,10,0,0,0,0,0,0,0,0,4,10,8,7,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,6,10,8,7,5,0,0,5,0,0,2,5,5,2,0,1,10,6,9,10,9,9,3,3,7,7,4,6,3,0,0,10,0,0,10,7,7,7,0,3,10,10,5,2,2,1,5,0,0,0,10,9,10,10,8,5,0,0,0,0,0,10,0,5,10,9,8,10,5,3,5,7,5
5ab27f8020c3270001dd41d8,41-45,Female,"University Undergraduate Degree (e.g. BSc, BA, BEng)",White: English/Welsh/Scottish/Northern Irish/British,Christian,Christian,Christian,I don't have any political affiliation,7,10,10,3,8,5,1,5,5,2,7,7,5,5,5,9,9,7,10,7,7,7,7,7,1,0,1,0,0,0,10,10,10,10,10,10,10,10,10,0,10,0,0,1,6,10,10,10,7,7,8,7,7,7,7,7,7,8,8,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,10,10,10,0,8,8,10,10,5,4,7,7,7,7,7,9,9,8,4,6,5,6,6,6,4,7,5,0,9,8,0,10,9,1,8,7,1,8,8,10,10,8,0,10,7,8,8,7,0,8,8,1,8,8,0,10,8,10,10,8,10,5,5,10,10,10,8,5,5,10,2,2
5a62141f13898300014b1ea6,18-25,Female,High School Diploma/A levels/BTEC/ IB or equivalent,White: English/Welsh/Scottish/Northern Irish/British,Christian,Christian,Christian,I don't have any political affiliation,8,10,10,9,9,9,5,5,5,5,10,10,8,10,10,10,5,5,8,10,10,10,10,10,7,7,7,10,10,10,9,9,9,5,5,5,8,10,10,8,8,8,5,5,5,1,1,1,8,8,8,5,5,5,5,5,5,9,9,9,1,1,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,0,0,0,2,2,2,1,1,1,5,5,5,10,5,10,10,10,10,10,0,5,10,10,10,9,5,5,10,10,10,10,10,10,3,5,10,0,10,10,10,10,10,0,10,10,4,4,4,0,5,10,0,10,10,10,5,5,8,8,8,10,5,0,0,10,10,10,10,10,0,0,0,10,10,10,10,10,10,10,5,5,10,10,10,10,0,0
595f5d26b752840001ca4451,31-35,Female,High/Secondary School/GCEs or equivalent,White: English/Welsh/Scottish/Northern Irish/British,Christian,Christian,Christian,Labour,9,9,9,8,8,8,8,8,8,8,8,8,7,7,7,10,10,10,7,7,7,10,10,10,8,5,8,7,7,7,8,8,8,8,8,8,8,8,8,7,7,7,8,8,8,7,7,7,8,6,7,8,8,8,9,9,9,8,8,8,7,7,7,10,10,10,8,8,8,7,7,7,7,7,7,8,8,8,10,10,10,7,5,6,7,7,7,8,8,8,1,10,10,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,9,9,9,7,7,7,10,10,10,1,8,8,1,7,10,1,8,8,1,8,9,10,8,10,1,9,10,9,9,9,1,1,10,10,10,10,1,1,6,8,8,8,10,10,10,10,10,10,7,7,7,8,8,8
5a68c9f763394a000155cbea,18-25,Male,Postgraduate Diploma (e.g. PGDip),White: English/Welsh/Scottish/Northern Irish/British,Other (please state),Other (please state),Other (please state),Conservative,3,6,8,6,6,6,3,6,6,6,6,7,8,7,8,10,2,7,4,4,7,8,8,9,2,3,4,7,6,7,7,6,8,7,6,6,7,6,6,1,7,9,6,6,7,7,7,8,6,6,7,5,6,7,8,7,8,6,6,6,1,3,2,3,4,3,6,6,6,3,3,2,3,4,4,3,3,3,3,4,6,0,2,3,2,1,0,2,2,1,9,6,7,8,8,9,9,2,6,9,4,7,9,3,7,9,8,9,10,10,9,2,6,7,4,6,7,7,4,7,0,4,6,1,6,6,4,6,6,3,4,6,10,4,6,4,6,6,7,6,6,0,7,7,8,7,8,2,7,7,10,10,9,10,8,8,10,6,7,10,10,10,10,7,8
571073cced0d66001290077d,36-40,Female,"University Undergraduate Degree (e.g. BSc, BA, BEng)",White: English/Welsh/Scottish/Northern Irish/British,Christian,Christian,Christian,I don't have any political affiliation,10,5,5,5,5,5,2,5,5,6,5,5,7,6,6,10,5,5,5,5,5,9,8,8,6,6,6,10,10,5,7,7,8,2,2,2,6,6,6,5,5,5,4,4,6,3,1,2,5,5,5,5,5,5,5,5,5,4,4,4,6,6,6,5,6,6,4,4,5,5,6,6,7,7,7,7,5,5,5,6,3,5,6,7,5,5,5,6,5,5,8,8,7,10,10,10,10,10,6,10,6,6,5,5,5,6,6,6,7,6,6,5,5,5,4,4,5,7,7,5,0,9,5,0,10,10,0,8,7,5,5,5,10,10,10,3,3,3,6,6,6,0,10,10,5,5,5,3,3,3,10,6,6,10,2,4,10,10,9,10,10,10,10,10,10
58f12b534bf83e000199ea08,46-50,Female,High/Secondary School/GCEs or equivalent,White: English/Welsh/Scottish/Northern Irish/British,Christian,Atheist,Atheist,I don't have any political affiliation,10,10,10,6,4,1,5,4,2,3,2,0,10,10,10,10,10,10,10,10,10,10,10,10,7,6,6,10,10,4,10,10,10,9,8,8,0,10,10,3,8,9,0,10,10,7,8,8,9,9,10,0,0,0,10,10,10,8,7,9,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,8,7,6,0,0,0,0,8,10,3,0,0,10,1,7,10,1,4,10,10,10,9,3,0,7,4,0,10,10,10,10,10,10,0,0,0,7,6,3,0,10,9,10,10,10,0,10,10,0,10,10,0,10,10,10,10,9,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,0,10,5,10,10,10,10,5,2,10,10,10,10,10,10,10,0,0
59cb94804374e1000125c850,41-45,Female,"University Undergraduate Degree (e.g. BSc, BA, BEng)",White: English/Welsh/Scottish/Northern Irish/British,Christian,Christian,Christian,Labour,9,8,7,5,5,5,6,5,6,1,7,7,9,8,7,8,7,6,10,9,10,5,5,5,1,8,8,1,8,7,10,8,8,6,8,8,10,9,9,0,10,10,0,5,4,10,10,10,10,10,10,4,5,5,8,9,9,9,9,9,3,6,6,0,8,7,2,6,6,2,6,6,3,3,3,0,0,0,0,4,2,1,1,1,0,5,1,0,0,0,6,6,7,10,9,9,4,3,8,10,7,6,4,6,7,10,9,9,10,8,8,2,4,4,9,8,8,7,6,5,0,0,6,0,5,6,0,7,7,4,5,7,10,8,8,0,10,10,9,7,6,0,6,6,6,5,5,0,9,9,8,4,2,10,5,5,10,8,7,8,7,6,10,5,5
5a842033000dab00018c93bc,31-35,Male,"Masters Degree (e.g. MA, MSc, MSci)",White: English/Welsh/Scottish/Northern Irish/British,Christian,Christian,Christian,Labour,9,8,7,3,4,3,10,10,10,10,10,10,9,9,9,10,10,10,10,9,9,10,10,10,0,0,0,10,9,9,0,1,2,0,0,0,0,2,2,8,8,7,2,2,6,0,2,2,0,0,0,0,0,0,2,6,7,3,3,2,0,0,0,0,0,0,6,7,7,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,6,9,9,9,10,9,9,10,9,9,8,8,8,10,10,9,10,10,10,7,8,8,10,10,10,3,6,6,0,0,0,0,8,8,0,7,7,2,3,2,10,2,8,0,2,6,9,8,8,0,10,10,9,8,7,0,7,8,10,10,10,10,0,0,10,6,6,10,9,10,10,0,1
5964cc67f21cad00015d4228,26-30,Female,"University Undergraduate Degree (e.g. BSc, BA, BEng)",White: English/Welsh/Scottish/Northern Irish/British,Atheist,Atheist,Atheist,I don't have any political affiliation,8,5,4,5,5,5,10,10,10,10,10,10,10,10,10,6,0,0,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,5,5,5,5,5,5,5,5,5,6,6,6,0,0,0,5,5,5,1,0,0,5,5,5,10,10,10,10,10,10,10,5,5,10,10,10,4,3,5,10,9,9,10,10,10,5,5,5,5,5,5,10,9,9,0,5,5,0,5,10,0,0,0,5,5,5,10,5,10,5,5,5,10,5,10,0,5,5,7,7,0,0,5,0,10,10,10,10,0,0,10,5,10,5,5,5,10,0,0
5aeae846f00c7f00018f78b4,26-30,Male,"University Undergraduate Degree (e.g. BSc, BA, BEng)",Mixed/ Multiple Ethnic Backgrounds: White and Asian,Agnostic,Christian,Christian,Labour,2,8,8,9,8,7,4,6,6,9,9,9,10,8,8,10,10,10,10,10,10,9,9,9,0,10,9,10,9,7,0,0,0,0,6,8,0,8,0,9,1,7,0,0,0,0,0,0,0,0,0,0,8,7,0,1,3,2,0,2,0,0,0,1,7,1,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10,1,9,8,9,10,10,9,9,10,10,10,2,4,8,10,10,9,8,8,8,4,4,7,8,7,7,0,8,9,1,9,9,0,9,9,0,10,9,2,7,7,10,10,10,0,9,9,4,2,2,0,10,10,10,8,6,0,8,8,10,10,9,10,10,10,10,10,5,10,5,9,10,10,2
,31-35,Male,"University Undergraduate Degree (e.g. BSc, BA, BEng)",White: English/Welsh/Scottish/Northern Irish/British,Atheist,Christian,Christian,Liberal democrat,6,2,2,8,8,8,6,1,1,4,2,2,9,6,6,9,6,6,7,6,6,8,7,4,6,4,4,9,4,4,0,0,0,0,0,0,1,1,1,8,0,0,1,1,1,5,1,1,0,0,0,0,0,0,2,2,2,5,1,1,0,0,0,7,2,2,2,0,0,0,0,0,7,5,4,0,0,0,0,1,1,0,0,0,2,2,2,3,3,3,7,3,3,7,5,5,9,0,2,10,5,5,4,0,0,8,8,8,8,7,7,4,6,6,6,6,7,7,8,8,1,3,3,1,3,6,0,6,5,8,4,4,10,4,4,6,5,5,3,6,2,0,7,5,6,4,4,9,3,3,9,3,3,10,0,0,10,3,5,10,5,5,10,6,6
55a77810fdf99b444b9d255c,31-35,Female,High School Diploma/A levels/BTEC/ IB or equivalent,White: English/Welsh/Scottish/Northern Irish/British,Spiritualist,Christian,Christian,I don't have any political affiliation,10,6,6,5,5,5,3,3,5,3,3,3,4,4,4,7,5,5,2,5,5,7,7,7,6,6,6,3,3,3,8,8,8,2,3,3,5,5,5,3,5,5,3,3,3,3,7,3,6,6,6,2,2,2,4,4,4,7,5,5,6,5,5,2,2,2,2,2,2,5,5,5,3,3,3,5,5,5,0,2,2,0,0,0,3,3,3,4,4,4,5,5,5,9,5,5,5,5,5,10,10,10,6,4,4,8,8,8,5,5,5,7,6,6,3,3,3,7,7,7,0,1,4,0,1,1,0,5,5,3,3,3,10,6,7,2,2,2,8,5,6,0,0,0,2,2,2,0,2,2,10,5,5,10,5,5,10,0,5,10,6,6,8,8,8
596e6e5cd7919800014b49b8,36-40,Female,High School Diploma/A levels/BTEC/ IB or equivalent,White: English/Welsh/Scottish/Northern Irish/British,Atheist,Atheist,Atheist,Labour,5,5,5,7,5,5,8,5,6,9,7,7,7,5,6,10,1,5,10,10,7,6,3,3,7,5,4,9,7,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,1,2,1,1,0,0,2,3,2,2,2,2,2,5,0,0,0,0,0,9,1,2,10,10,8,10,2,4,10,10,10,7,6,6,9,7,5,8,8,6,5,5,3,8,8,6,5,5,5,0,0,3,0,0,3,0,5,5,5,3,2,10,5,5,0,0,0,10,0,5,0,0,5,7,3,0,3,0,1,10,5,2,10,0,0,10,0,5,10,5,5,10,3,3
,31-35,Female,"University Undergraduate Degree (e.g. BSc, BA, BEng)",White: English/Welsh/Scottish/Northern Irish/British,Atheist,Atheist,Atheist,Conservative,3,4,4,8,8,7,8,7,4,10,9,8,10,9,8,8,6,4,10,7,8,10,9,9,6,7,6,10,8,8,0,3,1,0,8,2,3,1,2,10,4,2,4,2,0,0,4,0,0,0,0,0,6,2,0,8,6,0,3,1,2,1,1,3,6,4,1,1,1,2,1,0,2,1,1,3,0,1,5,2,2,3,1,1,3,2,0,2,1,1,10,9,7,6,6,4,9,4,3,9,9,8,7,4,2,9,8,7,8,6,4,6,6,6,6,6,4,3,6,5,0,8,2,1,7,1,3,6,2,8,7,3,10,9,7,8,6,5,7,4,4,4,7,4,4,2,2,6,6,0,10,6,2,10,8,7,10,7,3,10,7,7,10,8,7
5a9d6bc1f6dfdd0001eaa7d4,56-60,Male,"University Undergraduate Degree (e.g. BSc, BA, BEng)",White: English/Welsh/Scottish/Northern Irish/British,Atheist,Christian,Christian,Labour,10,10,10,10,10,10,10,10,10,7,6,6,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,10,10,10,3,3,3,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,5,10,10,6,5,5,0,10,10,0,10,10,0,10,9,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,8,8,3,0,10,10,10,10,10,10,10,0,10,10,10,10,6,8,10,10,10
584ab3c31f819a00018695e3,46-50,Male,"University Undergraduate Degree (e.g. BSc, BA, BEng)",White: English/Welsh/Scottish/Northern Irish/British,Atheist,Atheist,Atheist,Labour,7,6,8,8,7,7,0,6,6,8,8,8,10,10,10,10,0,0,10,10,10,10,10,10,0,0,0,10,10,10,3,2,4,0,0,0,5,5,7,5,0,5,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,5,1,10,5,5,10,10,10,10,0,3,10,5,5,0,5,1,7,7,10,10,7,8,5,5,7,10,10,10,2,5,5,0,5,5,0,0,0,0,0,0,0,1,1,10,5,5,0,0,0,10,0,5,0,0,0,10,0,2,1,0,0,10,5,5,10,0,0,10,0,5,10,5,10,10,5,5
5a44f9491ba496000102a4ac,26-30,Female,"University Undergraduate Degree (e.g. BSc, BA, BEng)",White: English/Welsh/Scottish/Northern Irish/British,Atheist,Atheist,Christian,I don't have any political affiliation,3,1,0,4,0,0,8,1,1,8,1,1,10,4,0,10,0,0,8,8,1,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,3,3,8,6,7,10,1,1,10,5,5,0,0,0,10,0,0,6,0,3,3,3,2,1,2,0,10,4,4,0,0,0,0,1,1,0,2,0,4,1,0,2,0,0,5,3,0,3,0,0,1,0,0,3,0,0,3,0,0,8,0,0,10,0,0,10,0,0,10,2,0,7,0,0
5ae83cd623c1db00012dcc56,18-25,Female,High/Secondary School/GCEs or equivalent,White: English/Welsh/Scottish/Northern Irish/British,Christian,Christian,Christian,I don't have any political affiliation,5,1,1,7,3,2,2,2,2,5,1,7,7,2,3,7,2,8,1,0,7,2,2,2,3,3,1,0,2,3,6,6,1,4,3,2,8,6,6,9,0,0,6,3,4,2,2,2,7,7,3,0,2,2,6,3,3,0,3,3,5,5,8,2,2,1,1,3,3,3,3,3,5,3,3,3,7,7,1,2,0,1,1,2,3,2,2,3,0,1,9,2,1,7,3,3,9,7,3,7,6,5,6,3,3,2,1,3,1,3,2,2,3,3,1,1,1,9,2,7,0,0,0,0,2,2,3,4,4,2,2,2,1,2,3,0,1,6,2,2,3,0,0,0,1,2,7,0,0,3,6,6,6,2,2,2,9,3,8,2,3,3,2,2,2
59facf9ba764fc000135fb78,46-50,Female,High/Secondary School/GCEs or equivalent,White: English/Welsh/Scottish/Northern Irish/British,Atheist,Other (please state),Christian,UKIP,5,5,5,10,10,10,5,5,5,5,5,5,7,6,7,5,5,5,8,7,7,10,10,10,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,1,1,1,5,5,5,1,1,1,1,1,2,2,2,2,2,1,1,5,5,5,5,4,5,5,5,5,5,5,5,2,2,2,5,5,5,5,5,5,5,5,5,2,2,2,5,5,5,2,1,1,5,4,5,5,5,5,5,5,5,10,10,10,10,10,10,4,4,5,5,4,5,5,5,5,5,4,5,10,9,10,0,10,10,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,5,5,5,10,9,10,5,5,5,5,5,5
